[ 8.20001411  1.19167662 -1.72765815],[ 8.13379955  1.19566464 -1.71366394],[ 8.1302166   1.16869378 -1.71164954],[ 8.43346977  1.1956979  -1.70964825]
[-8.18905354 -1.74563026 -1.75078058],[-8.3184042  -1.80076921 -1.78084159],[-8.33701706 -1.77677572 -1.78385186],[-7.99770594 -1.68044746 -1.77768922]
[ 7.58282375  4.88189363 -1.90337157],[ 7.50961733  4.85189152 -1.88537192],[ 7.52301979  4.82691717 -1.88536143],[ 7.82064629  4.96490574 -1.88136613]
[ 2.05900526  8.76738358 -1.89882469],[ 2.03578711  8.73538017 -1.89082718],[ 2.0611918   8.71739292 -1.88782573],[ 2.15250087  9.02036381 -1.88181198]
[ 4.80386972  5.2743001  -1.48699903],[ 4.98704576  5.46125507 -1.41301072],[ 5.00344801  5.44427681 -1.41300273],[ 5.01832438  5.47225857 -1.33100712]
[ 8.11340427  3.38839555 -1.84872603],[ 8.03718853  3.37238955 -1.83172834],[ 8.02979279  3.39836264 -1.83274019],[ 8.3652401   3.43042231 -1.82971442]
[-0.46446064  9.35663795 -1.96883476],[-0.47769961  9.28563213 -1.95284379],[-0.5071016   9.28662777 -1.95384276],[-0.33754984  9.61966228 -1.94780469]
[-6.0231266   8.51576042 -2.17119813],[-5.91401196  8.38068581 -2.13226128],[-5.8609395   8.44769001 -2.13825822],[-6.22371101  8.70686626 -2.1440959 ]
[ 0.27663678  9.27179337 -1.95185649],[ 0.25941715  9.21078968 -1.93786299],[ 0.28882298  9.20879745 -1.93786311],[ 0.31813791  9.54479122 -1.933828  ]
[-3.00441313  9.25942326 -2.03563905],[-3.00518036  9.31643295 -2.04762721],[-3.03558421  9.31143379 -2.04862404],[-3.0332253   8.9393692  -2.05270147]
[-2.43722606 -6.74578762 -1.49170649],[-2.4329834  -6.85682392 -1.5147078 ],[-2.45855498 -6.85882139 -1.51670635],[-2.42143369 -6.58174467 -1.51970518]
[-2.58050179 -6.70876169 -1.49669802],[-2.60084295 -6.81479549 -1.5196985 ],[-2.61363149 -6.81579494 -1.521698  ],[-2.53813314 -6.54672003 -1.52269721]
[ 7.36360836 -3.43608499 -1.67390275],[ 7.35880995 -3.44707227 -1.67389572],[ 7.3633976  -3.42209888 -1.67291069],[ 7.59068251 -3.54704905 -1.66187882]
[ 7.10639715 -3.82460976 -1.66063476],[ 7.11519289 -3.81562185 -1.66064155],[ 7.12877226 -3.79464746 -1.66165602],[ 7.34092712 -3.98753929 -1.65558922]
[-8.0499258   4.84436131 -1.99164188],[-8.07413673  4.84237576 -1.99663341],[-8.06369972  4.87038088 -1.99762785],[-7.7697711   4.69014215 -1.98979986]
[-7.88675976  5.15239191 -2.00059962],[-7.89197588  5.13838911 -1.99960232],[-7.88354778  5.16739607 -2.00159574],[-7.64124489  4.95718336 -2.00075459]
[-8.21852779  4.50932693 -1.98369145],[-8.24031639  4.53735256 -1.99167335],[-8.25974464  4.51535606 -1.99267316],[-7.96435308  4.38512659 -1.99083364]
[-8.82956505  2.44086337 -1.92019403],[-8.64047146  2.46073294 -1.95027387],[-8.641572    2.38970089 -1.9463017 ],[-9.01920605  2.45102549 -1.96310139]
[ 4.83312511 -5.1692729  -1.4963119 ],[ 4.85290956 -5.17428112 -1.50031579],[ 4.84034109 -5.19325829 -1.50130236],[ 4.73838377 -5.08628273 -1.52332234]
[ 0.10488099 -6.63556814 -1.41115427],[ 0.09508739 -6.65756464 -1.41614902],[ 0.07451024 -6.66055441 -1.41714299],[ 0.11074875 -6.65756512 -1.3571533 ]
[ 3.36382198 -6.03176069 -1.45742214],[ 3.39061618 -6.05876446 -1.46642137],[ 3.37504315 -6.07474613 -1.46740985],[ 3.34519553 -5.93380356 -1.49145281]
[ 2.74815726 -6.27824068 -1.44711399],[ 2.73782086 -6.33721066 -1.45909107],[ 2.7613945  -6.33822536 -1.46109915],[ 2.71140122 -6.22224379 -1.4871192 ]
[ 7.83694267  0.77910209 -1.70444882],[ 7.79872942  0.78808856 -1.69645536],[ 7.78914738  0.76211762 -1.69344103],[ 7.57689333  0.75610703 -1.7074461 ]
[ 7.88899231  1.90085804 -1.76505089],[ 7.81737661  1.92282045 -1.75006831],[ 7.79479265  1.8908509  -1.74305379],[ 8.14048672  1.92887342 -1.74904418]
[ 7.70957327  3.56511116 -1.85885143],[ 7.61595964  3.56608081 -1.83886433],[ 7.64419365  3.49016261 -1.83782828],[ 7.98152065  3.62013912 -1.84283948]
[ 7.75747347  3.23444557 -1.8367027 ],[ 7.67528439  3.21344233 -1.81770372],[ 7.66786909  3.23941445 -1.81871617],[ 8.02861691  3.26449084 -1.82068276]
[ 1.99732506  8.39443493 -1.89083803],[ 1.97811401  8.37543106 -1.88584006],[ 2.00352335  8.36144352 -1.88383806],[ 1.85504377  8.15442848 -1.89885581]
[ 6.68224096  5.74786854 -1.93877995],[ 6.63943863  5.69289112 -1.92277122],[ 6.65784311  5.6719141  -1.92276227],[ 6.59617519  5.77280521 -1.77680087]
[ 7.58002806  4.06260586 -1.88407159],[ 7.48441505  4.05757761 -1.86508334],[ 7.50022936  4.00463152 -1.86206019],[ 7.84758711  4.16260147 -1.87107348]
[ 1.51287293  8.58322239 -1.90886879],[ 1.49166167  8.54522038 -1.89987195],[ 1.51805747  8.5382309  -1.89987051],[ 1.41200674  8.3312254  -1.91788769]
[-2.12299371  8.96239281 -2.00479913],[-2.10280514  8.93638992 -1.99780583],[-2.12722349  8.91138458 -1.99380839],[-2.11587763  8.68335724 -2.01485276]
[-5.68527317 -5.02655029 -1.68790162],[-5.70923901 -5.12962151 -1.77191222],[-5.73501301 -5.13463545 -1.77791858],[-5.70463324 -4.99757242 -1.83390486]
[-5.86974192  7.97956467 -2.13837695],[-5.73918962  7.87249136 -2.101439  ],[-5.70455217  7.9034915  -2.1024394 ],[-6.06120062  8.17166996 -2.11227608]
[-4.86490679 -5.50048256 -1.62176323],[-4.87392235 -5.51450348 -1.68776548],[-4.85033464 -5.52350044 -1.68576229],[-4.99518824 -5.67560291 -1.67179418]
[-7.36153126  5.37821102 -2.00671077],[-7.36075783  5.35920238 -2.00371742],[-7.34032822  5.37919998 -2.00271773],[-7.64989567  5.5544219  -2.01155281]
[-6.9664073   6.00627804 -2.03163695],[-6.92522192  5.98725128 -2.02165556],[-6.93165016  5.9552412  -2.01766396],[-7.22520447  6.15244246 -2.02550769]
[-3.00898004 -6.28259087 -1.51467156],[-2.9921     -6.2645936  -1.56767106],[-3.01467252 -6.2595911  -1.56967044],[-3.04632115 -6.40363741 -1.54367554]
[ 7.88767433 -1.35744822 -1.72519529],[ 7.86088228 -1.36543548 -1.71918881],[ 7.84546328 -1.33746469 -1.71420443],[ 8.17474747 -1.41142786 -1.71918333]
[-1.3847574  -6.56496382 -1.49582589],[-1.40950859 -6.62097025 -1.5098207 ],[-1.38992643 -6.6299777  -1.51082361],[-1.47224402 -6.60994959 -1.51181114]
[-8.47525978  1.01988065 -1.83496153],[-8.32732296  0.99975044 -1.88304675],[-8.31743908  1.04976773 -1.88302922],[-8.66168976  1.01805615 -1.87886596]
[-8.43901443  2.62364769 -1.91730082],[-8.57819653  2.65577364 -1.95122528],[-8.57652092  2.56873155 -1.94426048],[-8.95039177  2.75710201 -1.96901655]
[-7.787076    4.60211325 -1.98182428],[-7.79785538  4.62513018 -1.98781216],[-7.81727362  4.60513306 -1.98881197],[-8.10443115  4.75935936 -1.99164999]
[ 7.12569809 -2.83263707 -1.70321727],[ 7.12291384 -2.84462357 -1.70420945],[ 7.15649843 -2.83264685 -1.71022213],[ 6.84012699 -2.68570781 -1.70326042]
[ 6.41606998 -3.93222666 -1.66442728],[ 6.42879725 -3.85830498 -1.65847278],[ 6.35885096 -3.88324928 -1.64744222],[ 6.42524815 -4.0800848  -1.62334502]
[ 6.97073936 -3.07532573 -1.69104505],[ 6.98896646 -3.09730887 -1.69703507],[ 7.00153542 -3.07633519 -1.6980499 ],[ 6.6931715  -2.91939831 -1.69108999]
[ 4.75230885 -5.02234173 -1.51535928],[ 4.76554108 -5.05332565 -1.52234793],[ 4.74394941 -5.06030655 -1.52033734],[ 4.86149406 -5.15230322 -1.49832952]
[-7.19199944 -3.03844428 -1.75931656],[-7.20219278 -3.05646062 -1.76332092],[-7.21678782 -3.03446054 -1.76432657],[-7.00105906 -2.96128178 -1.77723849]
[ 7.62202358  1.71101797 -1.75797415],[ 7.57081938  1.71200728 -1.74697912],[ 7.55940151  1.73497939 -1.74499226],[ 7.79147196  1.72103655 -1.73296559]
[-7.73029757 -0.86183822 -1.76557851],[-7.61189938 -0.82372171 -1.80451751],[-7.61850262 -0.79871577 -1.80552161],[-7.87805271 -0.93101293 -1.80165362]
[-6.62008715 -4.56479883 -1.80114269],[-6.63908148 -4.57781553 -1.80614889],[-6.64588165 -4.56681395 -1.80615079],[-6.48156071 -4.35163403 -1.81409323]
[ 2.51872969  7.902771   -1.88478494],[ 2.5319345   7.89977741 -1.88478327],[ 2.502527   7.8957653 -1.8817867],[ 2.63058662  8.06877041 -1.86077499]
[ 6.3680191   5.76472569 -1.95783591],[ 6.40398169  5.89464378 -1.91286528],[ 6.38457727  5.91462088 -1.91287386],[ 6.50273943  5.82173443 -1.84082949]
[ 1.73504519  8.22836685 -1.90886497],[ 1.71783447  8.21436214 -1.90486693],[ 1.7422272   8.20337486 -1.9038651 ],[ 1.83690155  8.43736458 -1.89185035]
[ 4.22326469  7.52269173 -1.96752954],[ 4.20216608  7.64561653 -1.84054589],[ 4.1827693   7.66759872 -1.84355092],[ 4.44765234  7.44682407 -1.90748775]
[-5.14390326  8.2014513  -2.17049575],[-5.0119319   8.12439823 -2.13854504],[-4.97829103  8.15740108 -2.14154387],[-5.24991083  8.36151123 -2.1364305 ]
[-4.95034409 -5.21037865 -1.64975965],[-4.8567338  -5.06429005 -1.68473327],[-4.8841114  -5.04328728 -1.68673646],[-5.07799959 -5.4025135  -1.70379424]
[-4.02122259  8.50934601 -2.11464548],[-3.98515654  8.61136818 -2.13362789],[-4.02056313  8.61737442 -2.13862014],[-4.02194452  8.24028683 -2.15070987]
[-5.58179665 -4.81941652 -1.70186603],[-5.57212019 -4.91747665 -1.7948693 ],[-5.36984348 -4.79132986 -1.73581553],[-5.4749074  -4.73936081 -1.82483613]
[-3.03310657 -6.11053038 -1.53966367],[-3.08522272 -6.22957754 -1.57066834],[-3.10879779 -6.22657585 -1.57266796],[-2.98325086 -5.91646147 -1.56465459]
[-3.67139697 -5.88444853 -1.57466114],[-3.70813322 -6.01951218 -1.60567057],[-3.74650216 -6.0165143  -1.61067247],[-3.58976674 -5.69436693 -1.5976454 ]
[-6.71036482  5.46094751 -1.98689592],[-6.71757317  5.44994593 -1.98689747],[-6.69914055  5.46994638 -1.9868964 ],[-6.38741684  5.19569969 -1.9650861 ]
[ 7.6549983  -0.69418389 -1.71758199],[ 7.60419941 -0.70117164 -1.7055757 ],[ 7.60336828 -0.65322798 -1.70460486],[ 7.83661938 -0.68820447 -1.69659233]
[ 1.08167088 -6.27215481 -1.45951664],[ 1.10927355 -6.32516527 -1.47351563],[ 1.10047758 -6.33015919 -1.47451162],[ 1.05768287 -6.12616491 -1.4865371 ]
[ 0.36427867 -6.36171484 -1.46726441],[ 0.38489643 -6.41372585 -1.48026359],[ 0.37610286 -6.43072128 -1.48425865],[ 0.31814781 -6.2146945  -1.49426961]
[ 1.3105948  -6.22231054 -1.45660806],[ 1.31083143 -6.27830172 -1.47059584],[ 1.33138978 -6.27631521 -1.47160363],[ 1.28260756 -6.08432293 -1.48562825]
[-8.17503548  0.37626591 -1.82941711],[-8.27770138  0.34435248 -1.85437632],[-8.26157475  0.29430905 -1.84940886],[-7.93162489  0.33301398 -1.84457064]
[ 6.70569372 -2.83849192 -1.68614233],[ 6.72948742 -2.83650231 -1.6911478 ],[ 6.72289467 -2.85747695 -1.69213367],[ 6.45532084 -2.767483   -1.6931411 ]
[ 2.81253648 -5.7705183  -1.46531332],[ 2.82075047 -5.81050491 -1.47430193],[ 2.85389423 -5.78754044 -1.47332323],[ 2.76415086 -5.62855721 -1.49134624]
[-7.80467892  0.16378498 -1.80972457],[-7.89547014  0.17788719 -1.83366716],[-7.90392113  0.15388198 -1.83567452],[-7.64008999  0.19165155 -1.84780157]
[ 6.02707767 -3.87810302 -1.65336561],[ 6.09856081 -3.89212012 -1.59437501],[ 6.0145731  -4.09088421 -1.60323882],[ 5.88712692 -3.85206079 -1.62034547]
[-6.7686038  -3.57843113 -1.78516567],[-6.76780796 -3.59243774 -1.78616583],[-6.78740358 -3.57444143 -1.78817236],[-6.92953444 -3.73159671 -1.7682277 ]
[ 7.23294306  1.45424283 -1.7308656 ],[ 7.1757431   1.45423257 -1.71687019],[ 7.17412758  1.48919117 -1.71889007],[ 7.55493641  1.45929039 -1.72884357]
[-6.81103706 -3.42038035 -1.77817678],[-6.84980917 -3.4244082  -1.78619123],[-6.84319973 -3.44841576 -1.78718936],[-7.06214285 -3.48356676 -1.77127206]
[ 7.17504501  2.50803423 -1.79143357],[ 7.10685444  2.49602842 -1.774436  ],[ 7.10726118  2.47105575 -1.77242339],[ 7.49989176  2.50212622 -1.78439212]
[ 6.18655968  5.29200602 -1.93572974],[ 6.13916254  5.201056   -1.91271019],[ 6.15656805  5.18207932 -1.91270113],[ 6.34042501  5.5238924  -1.91477215]
[ 6.98866034  3.56187844 -1.85695243],[ 6.91263914  3.59282017 -1.84397757],[ 6.93826723  3.49492669 -1.83793104],[ 7.30209541  3.69086027 -1.8549608 ]
[ 6.26179218  5.16813803 -1.93067801],[ 6.18117857  5.15211439 -1.9126873 ],[ 6.20498848  5.1051631  -1.90966809],[ 6.50746918  5.40006018 -1.92470717]
[ 6.40005684  4.85046005 -1.9075495 ],[ 6.34145594  4.8534317  -1.89656103],[ 6.34286165  4.82245827 -1.89155018],[ 6.20374489  4.57261467 -1.9054879 ]
[-1.56725216  8.276371   -1.98196292],[-1.55105197  8.26137257 -1.97796619],[-1.57547474  8.24236488 -1.97396863],[-1.5683254   7.93232918 -1.98002529]
[ 0.44764006  8.17789555 -1.9369607 ],[ 0.43343446  8.15989113 -1.93196321],[ 0.45783296  8.1359005  -1.92696404],[ 0.41640097  7.84690571 -1.93499291]
[-4.48877478 -5.06518888 -1.61967635],[-4.44821072 -4.97714472 -1.66766322],[-4.40604496 -4.99514484 -1.6636591 ],[-4.54291868 -5.22028255 -1.65669596]
[-5.19417429 -4.58315086 -1.66876221],[-5.13038254 -4.61715984 -1.73575127],[-5.09280682 -4.61414385 -1.72774327],[-5.13034821 -4.61717463 -1.81475127]
[-2.0626719  -6.06764507 -1.49972725],[-2.10140872 -6.14066315 -1.52072453],[-2.07504058 -6.15867472 -1.52172792],[-2.04618239 -5.95261765 -1.53772593]
[-4.01308584 -5.33523655 -1.59064507],[-3.97355652 -5.24019384 -1.63563383],[-3.94297624 -5.23518705 -1.62963092],[-4.03626156 -5.46930695 -1.62065744]
[-5.96885967  5.84083748 -2.00298285],[-5.91766882  5.80680418 -1.9880079 ],[-5.90324497  5.82880926 -1.98900449],[-6.2270236   6.07601643 -2.00683546]
[ 7.26967573 -0.97281492 -1.70839095],[ 7.21789217 -0.97780246 -1.69538462],[ 7.220469   -0.95483065 -1.6953994 ],[ 7.59879446 -0.96586078 -1.70941389]
[-6.79436255  4.61360312 -1.9521699 ],[-6.7935791   4.59759521 -1.95017612],[-6.7961421   4.63061285 -1.955163  ],[-6.53593254  4.46841908 -1.96130848]
[-6.46367264  5.16071606 -1.97407568],[-6.40505695  5.16069031 -1.96209323],[-6.42692709  5.11167669 -1.95810413],[-6.25156355  4.92652702 -1.97822344]
[ 0.97533631 -6.08111572 -1.4725163 ],[ 0.97158277 -6.1301074  -1.48450553],[ 0.95200914 -6.1290946  -1.48349869],[ 0.95446736 -5.97712088 -1.51152873]
[-7.17467451  3.73335886 -1.91037679],[-7.2174387   3.77140498 -1.92534578],[-7.23187637  3.75040293 -1.92634881],[-6.90915298  3.6911962  -1.92949033]
[ 3.08967638 -5.42690897 -1.48355579],[ 3.1144805  -5.45291328 -1.49255514],[ 3.09989142 -5.46489525 -1.49354446],[ 3.04838324 -5.32594156 -1.52258039]
[ 6.21135616 -3.16593933 -1.67784059],[ 6.17254543 -3.15693259 -1.66783774],[ 6.17313719 -3.13395834 -1.66485238],[ 6.03711796 -3.00804353 -1.69290245]
[ 2.01247168 -5.842906   -1.47097254],[ 2.04129124 -5.90290737 -1.4879663 ],[ 2.00412941 -5.9108777  -1.48694932],[ 1.99717784 -5.7549305  -1.51499271]
[ 2.77148867 -5.5755887  -1.48036885],[ 2.77671647 -5.60957575 -1.48835838],[ 2.79430771 -5.60359192 -1.4893676 ],[ 2.70785093 -5.4805932  -1.51737845]
[-7.09829712 -0.97132736 -1.7642504 ],[-7.18086243 -1.01843023 -1.78629267],[-7.19607925 -0.97241986 -1.7883004 ],[-6.82189655 -0.85101694 -1.76610756]
[ 6.94082975  1.29138756 -1.72379529],[ 6.9060216   1.27440238 -1.71378803],[ 6.89261055  1.29437566 -1.71180081],[ 7.17484283  1.2774421  -1.70776951]
[-6.78972006 -1.90157139 -1.72912025],[-6.83811617 -1.87859821 -1.73914135],[-6.82750273 -1.9606353  -1.74213898],[-6.56232166 -1.87338686 -1.74601758]
[ 6.92741632  0.61022902 -1.69238484],[ 6.88358736  0.65017492 -1.68241143],[ 6.87377787  0.63918787 -1.67940497],[ 7.14540243  0.63022184 -1.67638862]
[ 6.62725115  3.60270524 -1.86002779],[ 6.5740428   3.58769917 -1.84603   ],[ 6.5814333   3.56572413 -1.84501934],[ 6.86820889  3.66773033 -1.84301662]
[ 6.37943077  4.34889221 -1.90837359],[ 6.3102231   4.31689072 -1.8893739 ],[ 6.32362366  4.29691505 -1.88936388],[ 6.64179468  4.34999943 -1.8833282 ]
[ 2.47977209  7.16797638 -1.87376797],[ 2.47596955  7.12098885 -1.86176658],[ 2.45255661  7.12897396 -1.86177063],[ 2.59938955  7.39895916 -1.85975933]
[ 5.14318562  5.88906479 -1.93808806],[ 4.98474312  5.93595076 -1.9201299 ],[ 5.2360096   5.7312212  -1.92303097],[ 5.01327944  5.92096472 -1.75912082]
[-1.24622381  7.94739914 -1.97202945],[-1.25643504  7.92739439 -1.96703267],[-1.22903359  7.91439867 -1.96303523],[-1.22867346  7.66937685 -1.98507738]
[-2.06408286  7.90924311 -1.99900901],[-2.06929612  7.87623549 -1.99101543],[-2.04288173  7.87823963 -1.99001634],[-2.04894996  7.64820385 -2.01906347]
[-4.98651505  7.04406023 -2.09084344],[-4.93079376  6.93500853 -2.058887  ],[-4.90537643  6.94500685 -2.05788898],[-5.19237041  7.23115873 -2.07074547]
[-0.11010117  7.94771814 -1.95501149],[-0.12332784  7.88971233 -1.94001901],[-0.09893519  7.8837204  -1.93801856],[-0.07547908  8.21172428 -1.93897903]
[-2.75758529 -5.61535549 -1.53664494],[-2.73047686 -5.55234146 -1.58964205],[-2.75885272 -5.54333353 -1.59063995],[-2.79771662 -5.71039486 -1.56364906]
[-1.12592709 -6.06394577 -1.49388528],[-1.126109   -6.10895681 -1.50488436],[-1.14569986 -6.11094999 -1.50688004],[-1.10782051 -5.95093346 -1.53189135]
[-0.89895505 -6.09904909 -1.49093568],[-0.88933873 -6.1520648  -1.50393605],[-0.89913464 -6.15406084 -1.50493371],[-0.86727095 -5.99404955 -1.52994704]
[ 6.95643759 -0.60124081 -1.69361281],[ 6.90765142 -0.60822791 -1.68060637],[ 6.90922832 -0.58625579 -1.68062067],[ 7.18960762 -0.57628977 -1.67963767]
[ 0.691351   -5.94894457 -1.49643719],[ 0.70516205 -5.99995041 -1.51043355],[ 0.68660128 -6.00793791 -1.51242554],[ 0.67635995 -5.80594921 -1.50845599]
[-7.50107002  1.33322239 -1.84830368],[-7.5865922   1.26725817 -1.868294  ],[-7.60929728  1.34132314 -1.87824738],[-7.88153362  1.43259823 -1.87107229]
[-7.06238937  3.19701052 -1.90164018],[-7.08160257  3.19302034 -1.90663457],[-7.0861578   3.22203994 -1.91062045],[-6.78366995  3.16983294 -1.89475679]
[ 2.1147809  -5.64206123 -1.49607587],[ 2.12301278 -5.69404793 -1.51006281],[ 2.14359617 -5.69706249 -1.51307034],[ 2.05322266 -5.52706099 -1.51308656]
[-7.17390251  1.64415336 -1.8433063 ],[-7.23010159  1.64720201 -1.85927892],[-7.23366356  1.67122018 -1.86126566],[-7.2057209   1.76725841 -1.8612318 ]
[ 3.28382635 -5.15622807 -1.51574993],[ 3.30862904 -5.17923212 -1.52474988],[ 3.29304695 -5.18921375 -1.52473915],[ 3.21543503 -5.01527023 -1.52578449]
[ 2.54921269 -5.48946524 -1.5023092 ],[ 2.55243921 -5.52045298 -1.5092994 ],[ 2.58958364 -5.51148605 -1.51131809],[ 2.50682402 -5.3555007  -1.51534045]
[ 3.08890986 -5.26600838 -1.51462221],[ 3.09811521 -5.29999542 -1.52361166],[ 3.11468887 -5.29101324 -1.52362227],[ 2.98934221 -5.13001537 -1.52063799]
[-6.65250111 -1.03396606 -1.72802663],[-6.73825645 -1.09207904 -1.75207114],[-6.75527811 -1.03806317 -1.7550782 ],[-6.53088999 -0.98184073 -1.77196407]
[ 6.54922152  2.86544967 -1.83469832],[ 6.50202894  2.85644269 -1.82170141],[ 6.50242996  2.83246922 -1.81968927],[ 6.73108578  2.89148235 -1.80068362]
[ 6.61882353  2.44194698 -1.80747247],[ 6.55961943  2.4319396  -1.79147553],[ 6.56302214  2.40996599 -1.7894634 ],[ 6.79605722  2.43400836 -1.77044439]
[ 6.71731186  0.80396336 -1.71951509],[ 6.66010237  0.80795151 -1.70452082],[ 6.66251469  0.78697866 -1.70450747],[ 6.87909031  0.78200871 -1.68549299]
[ 3.33905053  6.43774652 -1.87055123],[ 3.22380614  6.36971045 -1.83956587],[ 3.23100686  6.3587203  -1.83856308],[ 3.42534494  6.56772852 -1.82955074]
[ 6.04726601  4.41868305 -1.93246102],[ 5.99105835  4.39268017 -1.91646218],[ 5.97703743  4.45661592 -1.92448854],[ 6.17634344  4.58259296 -1.90149665]
[ 4.15885782  6.34226227 -1.96137428],[ 4.19969034  6.42622566 -1.82138085],[ 4.23009682  6.42724133 -1.82537532],[ 4.10469818  6.17132187 -1.83135462]
[ 3.48468828  6.38685608 -1.8775152 ],[ 3.52854824  6.48582602 -1.82352018],[ 3.51115823  6.50180864 -1.82552564],[ 3.40986443  6.22988987 -1.83050847]
[-1.65460873  7.66127777 -2.00107408],[-1.66482174  7.64727354 -1.99807656],[-1.63940847  7.64827871 -1.99707699],[-1.65576494  7.90930891 -1.97802699]
[-1.49095607  7.66431379 -1.99407661],[-1.50215626  7.65831041 -1.99307752],[-1.47774827  7.66231632 -1.99307704],[-1.51551735  7.92633867 -1.97702801]
[-1.32830441  7.66735172 -1.98807752],[-1.31509483  7.66535521 -1.98707795],[-1.33850741  7.65434742 -1.98507977],[-1.30625606  7.91438103 -1.96503425]
[-5.02090502  6.52388096 -2.07299089],[-4.97514963  6.43983746 -2.04802608],[-4.9373126   6.47384357 -2.04902363],[-5.20511961  6.63495159 -2.03491712]
[-0.56982517 -5.96618795 -1.50902605],[-0.58458179 -6.0031867  -1.52002001],[-0.5484274  -6.01920795 -1.52302897],[-0.57139021 -5.81016588 -1.52003419]
[-2.04213095 -5.66451836 -1.5357157 ],[-2.07987356 -5.73253584 -1.55671346],[-2.03492165 -5.74955368 -1.55572021],[-2.01269078 -5.53148031 -1.55171347]
[ 6.15716791 -2.90321374 -1.70999539],[ 6.15255451 -2.86725307 -1.70501757],[ 6.12796354 -2.87823033 -1.70100534],[ 6.29293156 -2.95420885 -1.67299092]
[-1.4692893  -5.81675291 -1.52181542],[-1.46567595 -5.87177134 -1.53581667],[-1.49403429 -5.86575937 -1.53681111],[-1.48502481 -5.66270351 -1.53581023]
[-6.32983303  4.07011414 -1.91653109],[-6.36203527  4.07813454 -1.92551768],[-6.35561562  4.10114431 -1.92751038],[-6.07772636  3.9129169  -1.90167463]
[ 0.38905355 -5.76675177 -1.49335515],[ 0.39889258 -5.81975794 -1.50835133],[ 0.38130909 -5.82274675 -1.50834453],[ 0.37429491 -5.66974831 -1.52136338]
[ 0.05986024 -5.78653479 -1.49823594],[ 0.067676   -5.82854271 -1.51023412],[ 0.05008822 -5.83253145 -1.51122761],[ 0.06964543 -5.67954159 -1.52425098]
[ 0.60099787 -5.74789953 -1.49043715],[ 0.61383098 -5.80890512 -1.50843203],[ 0.59625363 -5.81389284 -1.50942457],[ 0.61938649 -5.66492367 -1.52445781]
[-6.89244413  0.34001848 -1.76913011],[-6.94523668  0.35308105 -1.7850945 ],[-6.950665    0.33307225 -1.78610253],[-6.82067823  0.32594717 -1.79417658]
[ 4.24228621 -4.28664446 -1.54557288],[ 4.25651789 -4.31562805 -1.55456173],[ 4.23793316 -4.32260847 -1.55255091],[ 4.13171577 -4.19964695 -1.56458008]
[ 3.40772104 -4.86252975 -1.51993644],[ 3.41495371 -4.89051533 -1.52792609],[ 3.43753529 -4.8915329  -1.53093505],[ 3.34351087 -4.7535615  -1.54096162]
[ 3.5089817  -4.80265379 -1.52300763],[ 3.51820254 -4.83164024 -1.53099728],[ 3.53476834 -4.82265949 -1.53100848],[ 3.44176936 -4.69368649 -1.54403305]
[ 6.4481535   0.68009412 -1.70045054],[ 6.39894772  0.68508214 -1.6864562 ],[ 6.39736938  0.66410989 -1.68544257],[ 6.63304424  0.60321265 -1.69039249]
[ 6.43044043  0.56524444 -1.69137645],[ 6.38323355  0.57123214 -1.6783824 ],[ 6.38480806  0.59220427 -1.67939615],[ 6.63066864  0.5712539  -1.68837202]
[-6.43710566 -0.97875237 -1.74691713],[-6.5160923  -0.99083269 -1.76895702],[-6.50288057 -1.03284645 -1.76695216],[-6.26530695 -0.96359897 -1.75983095]
[ 6.33461237  2.40489912 -1.7924937 ],[ 6.29340506  2.40088987 -1.78049779],[ 6.29599428  2.42486238 -1.78451025],[ 6.54620504  2.45091367 -1.78948748]
[ 5.18384266  5.09067965 -1.9388634 ],[ 5.11322689  5.07065678 -1.9218725 ],[ 5.13603354  5.02870226 -1.91785467],[ 5.35238409  5.2116704  -1.92986476]
[ 2.50905633  6.52422333 -1.85972536],[ 2.50085998  6.53321505 -1.86172771],[ 2.52125382  6.52523041 -1.86172307],[ 2.39942074  6.33523273 -1.86673343]
[ 6.26845217  2.78743577 -1.81770396],[ 6.22524261  2.78042746 -1.80570757],[ 6.21582603  2.80040121 -1.80571938],[ 6.5028491   2.80749726 -1.81667686]
[ 1.18357241  7.10633039 -1.9129616 ],[ 1.16334534  7.06432629 -1.90096581],[ 1.14194369  7.07431412 -1.90296853],[ 1.25819445  7.33232641 -1.91294396]
[-3.31770444 -4.92599487 -1.58757138],[-3.28753161 -4.86997271 -1.629565  ],[-3.31391501 -4.85896635 -1.63156402],[-3.37882042 -5.02505064 -1.61958277]
[-3.84868026 -4.62685585 -1.6175617 ],[-3.79994416 -4.58983898 -1.6615535 ],[-3.81153154 -4.57383013 -1.6605525 ],[-3.7411952  -4.60984421 -1.65455163]
[-3.41141963 -4.87696791 -1.59156775],[-3.3636651  -4.83095121 -1.63356149],[-3.39485168 -4.81094027 -1.63455987],[-3.46775913 -4.98403025 -1.62558067]
[-1.95877278  7.35416555 -2.00312805],[-1.97097349  7.35416317 -2.00412774],[-1.94556379  7.35216808 -2.00112891],[-1.8887167   7.10413504 -2.00218272]
[-0.92882794 -5.71296072 -1.50993943],[-0.92901868 -5.7619729  -1.52293825],[-0.92022312 -5.7629776  -1.52294052],[-0.94700074 -5.61893559 -1.54193628]
[-1.37135482 -5.62873697 -1.51683354],[-1.39112508 -5.66574144 -1.52882969],[-1.37454557 -5.6747508  -1.52983344],[-1.33458948 -5.52872801 -1.54384029]
